"","ID","Token","Rating","Condition","Speaker","ratingType","rep","Sent"
"299","L17","Sub26_AP_tsent.2_lessClear",13,"lessClear","Sub26","AP","2","tsent"
"300","L17","Sub26_AP_tsent.2_moreClear",31,"moreClear","Sub26","AP","2","tsent"
"301","L17","Sub11_AP_ksent.1_conv",15,"conv","Sub11","AP","1","ksent"
"302","L17","Sub11_AP_ksent.1_lessClear",0,"lessClear","Sub11","AP","1","ksent"
"303","L17","Sub11_AP_ksent.1_moreClear",9,"moreClear","Sub11","AP","1","ksent"
"304","L17","Sub11_AP_bsent.1_conv",52,"conv","Sub11","AP","1","bsent"
"305","L17","Sub11_AP_bsent.1_lessClear",40,"lessClear","Sub11","AP","1","bsent"
"306","L17","Sub11_AP_bsent.1_moreClear",35,"moreClear","Sub11","AP","1","bsent"
"307","L18","Sub23_Int_bsent.3_conv",100,"conv","Sub23","Int","3","bsent"
"308","L18","Sub23_Int_bsent.3_lessClear",46,"lessClear","Sub23","Int","3","bsent"
"309","L18","Sub23_Int_bsent.3_moreClear",60,"moreClear","Sub23","Int","3","bsent"
"310","L18","Sub32_Int_tsent.5_conv",53,"conv","Sub32","Int","5","tsent"
"311","L18","Sub32_Int_tsent.5_lessClear",55,"lessClear","Sub32","Int","5","tsent"
"312","L18","Sub32_Int_tsent.5_moreClear",51,"moreClear","Sub32","Int","5","tsent"
"313","L18","Sub12_Int_ksent.4_conv",0,"conv","Sub12","Int","4","ksent"
"314","L18","Sub12_Int_ksent.4_lessClear",0,"lessClear","Sub12","Int","4","ksent"
"315","L18","Sub12_Int_ksent.4_moreClear",0,"moreClear","Sub12","Int","4","ksent"
"316","L18","Sub23_AP_tsent.4_conv",0,"conv","Sub23","AP","4","tsent"
"317","L18","Sub23_AP_tsent.4_lessClear",0,"lessClear","Sub23","AP","4","tsent"
"318","L18","Sub23_AP_tsent.4_moreClear",0,"moreClear","Sub23","AP","4","tsent"
"319","L18","Sub32_AP_ksent.5_conv",74,"conv","Sub32","AP","5","ksent"
"320","L18","Sub32_AP_ksent.5_lessClear",19,"lessClear","Sub32","AP","5","ksent"
"321","L18","Sub32_AP_ksent.5_moreClear",54,"moreClear","Sub32","AP","5","ksent"
"322","L18","Sub12_AP_bsent.3_conv",43,"conv","Sub12","AP","3","bsent"
"323","L18","Sub12_AP_bsent.3_lessClear",26,"lessClear","Sub12","AP","3","bsent"
"324","L18","Sub12_AP_bsent.3_moreClear",88,"moreClear","Sub12","AP","3","bsent"
"325","L19","Sub18_Int_bsent.5_conv",38,"conv","Sub18","Int","5","bsent"
"326","L19","Sub18_Int_bsent.5_lessClear",87,"lessClear","Sub18","Int","5","bsent"
"327","L19","Sub18_Int_bsent.5_moreClear",98,"moreClear","Sub18","Int","5","bsent"
"328","L19","Sub24_Int_tsent.5_conv",100,"conv","Sub24","Int","5","tsent"
"329","L19","Sub24_Int_tsent.5_lessClear",43,"lessClear","Sub24","Int","5","tsent"
"330","L19","Sub24_Int_tsent.5_moreClear",40,"moreClear","Sub24","Int","5","tsent"
"331","L19","Sub26_Int_ksent.5_conv",26,"conv","Sub26","Int","5","ksent"
"332","L19","Sub26_Int_ksent.5_lessClear",7,"lessClear","Sub26","Int","5","ksent"
"333","L19","Sub26_Int_ksent.5_moreClear",43,"moreClear","Sub26","Int","5","ksent"
"334","L19","Sub18_AP_tsent.2_conv",48,"conv","Sub18","AP","2","tsent"
"335","L19","Sub18_AP_tsent.2_lessClear",6,"lessClear","Sub18","AP","2","tsent"
"336","L19","Sub18_AP_tsent.2_moreClear",37,"moreClear","Sub18","AP","2","tsent"
"337","L19","Sub24_AP_ksent.2_conv",25,"conv","Sub24","AP","2","ksent"
"338","L19","Sub24_AP_ksent.2_lessClear",23,"lessClear","Sub24","AP","2","ksent"
"339","L19","Sub24_AP_ksent.2_moreClear",28,"moreClear","Sub24","AP","2","ksent"
"340","L19","Sub26_AP_bsent.3_conv",63,"conv","Sub26","AP","3","bsent"
"341","L19","Sub26_AP_bsent.3_lessClear",81,"lessClear","Sub26","AP","3","bsent"
"342","L19","Sub26_AP_bsent.3_moreClear",74,"moreClear","Sub26","AP","3","bsent"
"343","L20","Sub24_Int_bsent.3_conv",59,"conv","Sub24","Int","3","bsent"
"344","L20","Sub24_Int_bsent.3_lessClear",60,"lessClear","Sub24","Int","3","bsent"
"345","L20","Sub24_Int_bsent.3_moreClear",50,"moreClear","Sub24","Int","3","bsent"
"346","L20","Sub16_Int_tsent.1_conv",100,"conv","Sub16","Int","1","tsent"
"347","L20","Sub16_Int_tsent.1_lessClear",7,"lessClear","Sub16","Int","1","tsent"
"348","L20","Sub16_Int_tsent.1_moreClear",100,"moreClear","Sub16","Int","1","tsent"
"349","L20","Sub16_Int_ksent.5_conv",44,"conv","Sub16","Int","5","ksent"
"350","L20","Sub16_Int_ksent.5_lessClear",100,"lessClear","Sub16","Int","5","ksent"
"351","L20","Sub16_Int_ksent.5_moreClear",100,"moreClear","Sub16","Int","5","ksent"
"352","L20","Sub24_AP_tsent.2_conv",72,"conv","Sub24","AP","2","tsent"
"353","L20","Sub24_AP_tsent.2_lessClear",66,"lessClear","Sub24","AP","2","tsent"
"354","L20","Sub24_AP_tsent.2_moreClear",100,"moreClear","Sub24","AP","2","tsent"
"355","L20","Sub16_AP_ksent.5_conv",71,"conv","Sub16","AP","5","ksent"
"356","L20","Sub16_AP_ksent.5_lessClear",84,"lessClear","Sub16","AP","5","ksent"
"357","L20","Sub16_AP_ksent.5_moreClear",100,"moreClear","Sub16","AP","5","ksent"
"358","L20","Sub16_AP_bsent.3_conv",16,"conv","Sub16","AP","3","bsent"
"359","L20","Sub16_AP_bsent.3_lessClear",69,"lessClear","Sub16","AP","3","bsent"
"360","L20","Sub16_AP_bsent.3_moreClear",64,"moreClear","Sub16","AP","3","bsent"
"361","L21","Sub35_Int_bsent.1_conv",100,"conv","Sub35","Int","1","bsent"
"362","L21","Sub35_Int_bsent.1_lessClear",28,"lessClear","Sub35","Int","1","bsent"
"363","L21","Sub35_Int_bsent.1_moreClear",100,"moreClear","Sub35","Int","1","bsent"
"364","L21","Sub34_Int_tsent.3_conv",100,"conv","Sub34","Int","3","tsent"
"365","L21","Sub34_Int_tsent.3_lessClear",67,"lessClear","Sub34","Int","3","tsent"
"366","L21","Sub34_Int_tsent.3_moreClear",78,"moreClear","Sub34","Int","3","tsent"
"367","L21","Sub28_Int_ksent.1_conv",0,"conv","Sub28","Int","1","ksent"
"368","L21","Sub28_Int_ksent.1_lessClear",0,"lessClear","Sub28","Int","1","ksent"
"369","L21","Sub28_Int_ksent.1_moreClear",0,"moreClear","Sub28","Int","1","ksent"
"370","L21","Sub35_AP_tsent.4_conv",100,"conv","Sub35","AP","4","tsent"
"371","L21","Sub35_AP_tsent.4_lessClear",25,"lessClear","Sub35","AP","4","tsent"
"372","L21","Sub35_AP_tsent.4_moreClear",100,"moreClear","Sub35","AP","4","tsent"
"373","L21","Sub34_AP_ksent.3_conv",34,"conv","Sub34","AP","3","ksent"
"374","L21","Sub34_AP_ksent.3_lessClear",5,"lessClear","Sub34","AP","3","ksent"
"375","L21","Sub34_AP_ksent.3_moreClear",79,"moreClear","Sub34","AP","3","ksent"
"376","L21","Sub28_AP_bsent.2_conv",32,"conv","Sub28","AP","2","bsent"
"377","L21","Sub28_AP_bsent.2_lessClear",3,"lessClear","Sub28","AP","2","bsent"
"378","L21","Sub28_AP_bsent.2_moreClear",74,"moreClear","Sub28","AP","2","bsent"
"379","L22","Sub12_Int_bsent.2_conv",54,"conv","Sub12","Int","2","bsent"
"380","L22","Sub12_Int_bsent.2_lessClear",4,"lessClear","Sub12","Int","2","bsent"
"381","L22","Sub12_Int_bsent.2_moreClear",80,"moreClear","Sub12","Int","2","bsent"
"382","L22","Sub12_Int_tsent.3_conv",7,"conv","Sub12","Int","3","tsent"
"383","L22","Sub12_Int_tsent.3_lessClear",9,"lessClear","Sub12","Int","3","tsent"
"384","L22","Sub12_Int_tsent.3_moreClear",5,"moreClear","Sub12","Int","3","tsent"
"385","L22","Sub24_Int_ksent.4_conv",52,"conv","Sub24","Int","4","ksent"
"386","L22","Sub24_Int_ksent.4_lessClear",57,"lessClear","Sub24","Int","4","ksent"
"387","L22","Sub24_Int_ksent.4_moreClear",50,"moreClear","Sub24","Int","4","ksent"
"388","L22","Sub12_AP_tsent.5_conv",13,"conv","Sub12","AP","5","tsent"
"389","L22","Sub12_AP_tsent.5_lessClear",13,"lessClear","Sub12","AP","5","tsent"
"390","L22","Sub12_AP_tsent.5_moreClear",50,"moreClear","Sub12","AP","5","tsent"
"391","L22","Sub12_AP_ksent.2_conv",16,"conv","Sub12","AP","2","ksent"
"392","L22","Sub12_AP_ksent.2_lessClear",21,"lessClear","Sub12","AP","2","ksent"
"393","L22","Sub12_AP_ksent.2_moreClear",21,"moreClear","Sub12","AP","2","ksent"
"394","L22","Sub24_AP_bsent.4_conv",56,"conv","Sub24","AP","4","bsent"
"395","L22","Sub24_AP_bsent.4_lessClear",42,"lessClear","Sub24","AP","4","bsent"
"396","L22","Sub24_AP_bsent.4_moreClear",62,"moreClear","Sub24","AP","4","bsent"
"397","L23","Sub25_Int_bsent.3_conv",0,"conv","Sub25","Int","3","bsent"
"398","L23","Sub25_Int_bsent.3_lessClear",0,"lessClear","Sub25","Int","3","bsent"
"399","L23","Sub25_Int_bsent.3_moreClear",33,"moreClear","Sub25","Int","3","bsent"
"400","L23","Sub35_Int_tsent.1_conv",100,"conv","Sub35","Int","1","tsent"
"401","L23","Sub35_Int_tsent.1_lessClear",95,"lessClear","Sub35","Int","1","tsent"
"402","L23","Sub35_Int_tsent.1_moreClear",100,"moreClear","Sub35","Int","1","tsent"
"403","L23","Sub22_Int_ksent.1_conv",80,"conv","Sub22","Int","1","ksent"
"404","L23","Sub22_Int_ksent.1_lessClear",43,"lessClear","Sub22","Int","1","ksent"
"405","L23","Sub22_Int_ksent.1_moreClear",70,"moreClear","Sub22","Int","1","ksent"
"406","L23","Sub25_AP_tsent.2_conv",9,"conv","Sub25","AP","2","tsent"
"407","L23","Sub25_AP_tsent.2_lessClear",0,"lessClear","Sub25","AP","2","tsent"
"408","L23","Sub25_AP_tsent.2_moreClear",0,"moreClear","Sub25","AP","2","tsent"
"409","L23","Sub35_AP_ksent.3_conv",100,"conv","Sub35","AP","3","ksent"
"410","L23","Sub35_AP_ksent.3_lessClear",92,"lessClear","Sub35","AP","3","ksent"
"411","L23","Sub35_AP_ksent.3_moreClear",95,"moreClear","Sub35","AP","3","ksent"
"412","L23","Sub22_AP_bsent.4_conv",83,"conv","Sub22","AP","4","bsent"
"413","L23","Sub22_AP_bsent.4_lessClear",68,"lessClear","Sub22","AP","4","bsent"
"414","L23","Sub22_AP_bsent.4_moreClear",88,"moreClear","Sub22","AP","4","bsent"
"415","L24","Sub32_Int_bsent.1_conv",52,"conv","Sub32","Int","1","bsent"
"416","L24","Sub32_Int_bsent.1_lessClear",3,"lessClear","Sub32","Int","1","bsent"
"417","L24","Sub32_Int_bsent.1_moreClear",65,"moreClear","Sub32","Int","1","bsent"
"418","L24","Sub22_Int_tsent.5_conv",3,"conv","Sub22","Int","5","tsent"
"419","L24","Sub22_Int_tsent.5_lessClear",3,"lessClear","Sub22","Int","5","tsent"
"420","L24","Sub22_Int_tsent.5_moreClear",3,"moreClear","Sub22","Int","5","tsent"
"421","L24","Sub23_Int_ksent.1_conv",2,"conv","Sub23","Int","1","ksent"
"422","L24","Sub23_Int_ksent.1_lessClear",2,"lessClear","Sub23","Int","1","ksent"
"423","L24","Sub23_Int_ksent.1_moreClear",2,"moreClear","Sub23","Int","1","ksent"
"424","L24","Sub32_AP_tsent.3_conv",21,"conv","Sub32","AP","3","tsent"
"425","L24","Sub32_AP_tsent.3_lessClear",10,"lessClear","Sub32","AP","3","tsent"
"426","L24","Sub32_AP_tsent.3_moreClear",54,"moreClear","Sub32","AP","3","tsent"
"427","L24","Sub22_AP_ksent.4_conv",7,"conv","Sub22","AP","4","ksent"
"428","L24","Sub22_AP_ksent.4_lessClear",7,"lessClear","Sub22","AP","4","ksent"
"429","L24","Sub22_AP_ksent.4_moreClear",73,"moreClear","Sub22","AP","4","ksent"
"430","L24","Sub23_AP_bsent.3_conv",10,"conv","Sub23","AP","3","bsent"
"431","L24","Sub23_AP_bsent.3_lessClear",3,"lessClear","Sub23","AP","3","bsent"
"432","L24","Sub23_AP_bsent.3_moreClear",45,"moreClear","Sub23","AP","3","bsent"
"433","L25","Sub16_Int_bsent.1_conv",100,"conv","Sub16","Int","1","bsent"
"434","L25","Sub16_Int_bsent.1_lessClear",100,"lessClear","Sub16","Int","1","bsent"
"435","L25","Sub16_Int_bsent.1_moreClear",100,"moreClear","Sub16","Int","1","bsent"
"436","L25","Sub30_Int_tsent.4_conv",11,"conv","Sub30","Int","4","tsent"
"437","L25","Sub30_Int_tsent.4_lessClear",12,"lessClear","Sub30","Int","4","tsent"
"438","L25","Sub30_Int_tsent.4_moreClear",100,"moreClear","Sub30","Int","4","tsent"
"439","L25","Sub35_Int_ksent.5_conv",7,"conv","Sub35","Int","5","ksent"
"440","L25","Sub35_Int_ksent.5_lessClear",7,"lessClear","Sub35","Int","5","ksent"
"441","L25","Sub35_Int_ksent.5_moreClear",69,"moreClear","Sub35","Int","5","ksent"
"442","L25","Sub16_AP_tsent.2_conv",100,"conv","Sub16","AP","2","tsent"
"443","L25","Sub16_AP_tsent.2_lessClear",100,"lessClear","Sub16","AP","2","tsent"
"444","L25","Sub16_AP_tsent.2_moreClear",100,"moreClear","Sub16","AP","2","tsent"
"445","L25","Sub30_AP_ksent.4_conv",9,"conv","Sub30","AP","4","ksent"
"446","L25","Sub30_AP_ksent.4_lessClear",63,"lessClear","Sub30","AP","4","ksent"
"447","L25","Sub30_AP_ksent.4_moreClear",63,"moreClear","Sub30","AP","4","ksent"
"448","L25","Sub35_AP_bsent.3_conv",85,"conv","Sub35","AP","3","bsent"
"449","L25","Sub35_AP_bsent.3_lessClear",100,"lessClear","Sub35","AP","3","bsent"
"450","L25","Sub35_AP_bsent.3_moreClear",100,"moreClear","Sub35","AP","3","bsent"
"451","L26","Sub11_Int_bsent.2_conv",65,"conv","Sub11","Int","2","bsent"
"452","L26","Sub11_Int_bsent.2_lessClear",62,"lessClear","Sub11","Int","2","bsent"
"453","L26","Sub11_Int_bsent.2_moreClear",71,"moreClear","Sub11","Int","2","bsent"
"454","L26","Sub35_Int_tsent.5_conv",94,"conv","Sub35","Int","5","tsent"
"455","L26","Sub35_Int_tsent.5_lessClear",81,"lessClear","Sub35","Int","5","tsent"
"456","L26","Sub35_Int_tsent.5_moreClear",97,"moreClear","Sub35","Int","5","tsent"
"457","L26","Sub22_Int_ksent.4_conv",75,"conv","Sub22","Int","4","ksent"
"458","L26","Sub22_Int_ksent.4_lessClear",91,"lessClear","Sub22","Int","4","ksent"
"459","L26","Sub22_Int_ksent.4_moreClear",95,"moreClear","Sub22","Int","4","ksent"
"460","L26","Sub11_AP_tsent.5_conv",8,"conv","Sub11","AP","5","tsent"
"461","L26","Sub11_AP_tsent.5_lessClear",26,"lessClear","Sub11","AP","5","tsent"
"462","L26","Sub11_AP_tsent.5_moreClear",48,"moreClear","Sub11","AP","5","tsent"
"463","L26","Sub35_AP_ksent.5_conv",61,"conv","Sub35","AP","5","ksent"
"464","L26","Sub35_AP_ksent.5_lessClear",56,"lessClear","Sub35","AP","5","ksent"
"465","L26","Sub35_AP_ksent.5_moreClear",73,"moreClear","Sub35","AP","5","ksent"
"466","L26","Sub22_AP_bsent.5_conv",40,"conv","Sub22","AP","5","bsent"
"467","L26","Sub22_AP_bsent.5_lessClear",52,"lessClear","Sub22","AP","5","bsent"
"468","L26","Sub22_AP_bsent.5_moreClear",16,"moreClear","Sub22","AP","5","bsent"
"469","L27","Sub12_Int_bsent.3_conv",88,"conv","Sub12","Int","3","bsent"
"470","L27","Sub12_Int_bsent.3_lessClear",13,"lessClear","Sub12","Int","3","bsent"
"471","L27","Sub12_Int_bsent.3_moreClear",100,"moreClear","Sub12","Int","3","bsent"
"472","L27","Sub26_Int_tsent.5_conv",88,"conv","Sub26","Int","5","tsent"
"473","L27","Sub26_Int_tsent.5_lessClear",83,"lessClear","Sub26","Int","5","tsent"
"474","L27","Sub26_Int_tsent.5_moreClear",100,"moreClear","Sub26","Int","5","tsent"
"475","L27","Sub35_Int_ksent.3_conv",47,"conv","Sub35","Int","3","ksent"
"476","L27","Sub35_Int_ksent.3_lessClear",32,"lessClear","Sub35","Int","3","ksent"
"477","L27","Sub35_Int_ksent.3_moreClear",13,"moreClear","Sub35","Int","3","ksent"
"478","L27","Sub12_AP_tsent.2_conv",0,"conv","Sub12","AP","2","tsent"
"479","L27","Sub12_AP_tsent.2_lessClear",0,"lessClear","Sub12","AP","2","tsent"
"480","L27","Sub12_AP_tsent.2_moreClear",22,"moreClear","Sub12","AP","2","tsent"
"481","L27","Sub26_AP_ksent.4_conv",0,"conv","Sub26","AP","4","ksent"
"482","L27","Sub26_AP_ksent.4_lessClear",5,"lessClear","Sub26","AP","4","ksent"
"483","L27","Sub26_AP_ksent.4_moreClear",20,"moreClear","Sub26","AP","4","ksent"
"484","L27","Sub35_AP_bsent.1_conv",88,"conv","Sub35","AP","1","bsent"
"485","L27","Sub35_AP_bsent.1_lessClear",0,"lessClear","Sub35","AP","1","bsent"
"486","L27","Sub35_AP_bsent.1_moreClear",100,"moreClear","Sub35","AP","1","bsent"
"487","L28","Sub28_Int_bsent.3_conv",10,"conv","Sub28","Int","3","bsent"
"488","L28","Sub28_Int_bsent.3_lessClear",1,"lessClear","Sub28","Int","3","bsent"
"489","L28","Sub28_Int_bsent.3_moreClear",4,"moreClear","Sub28","Int","3","bsent"
"490","L28","Sub28_Int_tsent.5_conv",0,"conv","Sub28","Int","5","tsent"
"491","L28","Sub28_Int_tsent.5_lessClear",6,"lessClear","Sub28","Int","5","tsent"
"492","L28","Sub28_Int_tsent.5_moreClear",6,"moreClear","Sub28","Int","5","tsent"
"493","L28","Sub25_Int_ksent.1_conv",33,"conv","Sub25","Int","1","ksent"
"494","L28","Sub25_Int_ksent.1_lessClear",33,"lessClear","Sub25","Int","1","ksent"
"495","L28","Sub25_Int_ksent.1_moreClear",36,"moreClear","Sub25","Int","1","ksent"
"496","L28","Sub28_AP_tsent.3_conv",0,"conv","Sub28","AP","3","tsent"
"497","L28","Sub28_AP_tsent.3_lessClear",1,"lessClear","Sub28","AP","3","tsent"
"498","L28","Sub28_AP_tsent.3_moreClear",0,"moreClear","Sub28","AP","3","tsent"
"499","L28","Sub28_AP_ksent.5_conv",0,"conv","Sub28","AP","5","ksent"
"500","L28","Sub28_AP_ksent.5_lessClear",0,"lessClear","Sub28","AP","5","ksent"
"501","L28","Sub28_AP_ksent.5_moreClear",1,"moreClear","Sub28","AP","5","ksent"
"502","L28","Sub25_AP_bsent.1_conv",98,"conv","Sub25","AP","1","bsent"
"503","L28","Sub25_AP_bsent.1_lessClear",39,"lessClear","Sub25","AP","1","bsent"
"504","L28","Sub25_AP_bsent.1_moreClear",72,"moreClear","Sub25","AP","1","bsent"
"505","L29","Sub28_Int_bsent.5_conv",0,"conv","Sub28","Int","5","bsent"
"506","L29","Sub28_Int_bsent.5_lessClear",0,"lessClear","Sub28","Int","5","bsent"
"507","L29","Sub28_Int_bsent.5_moreClear",0,"moreClear","Sub28","Int","5","bsent"
"508","L29","Sub18_Int_tsent.1_conv",0,"conv","Sub18","Int","1","tsent"
"509","L29","Sub18_Int_tsent.1_lessClear",0,"lessClear","Sub18","Int","1","tsent"
"510","L29","Sub18_Int_tsent.1_moreClear",1,"moreClear","Sub18","Int","1","tsent"
"511","L29","Sub26_Int_ksent.1_conv",15,"conv","Sub26","Int","1","ksent"
"512","L29","Sub26_Int_ksent.1_lessClear",17,"lessClear","Sub26","Int","1","ksent"
"513","L29","Sub26_Int_ksent.1_moreClear",13,"moreClear","Sub26","Int","1","ksent"
"514","L29","Sub28_AP_tsent.4_conv",0,"conv","Sub28","AP","4","tsent"
"515","L29","Sub28_AP_tsent.4_lessClear",0,"lessClear","Sub28","AP","4","tsent"
"516","L29","Sub28_AP_tsent.4_moreClear",0,"moreClear","Sub28","AP","4","tsent"
"517","L29","Sub18_AP_ksent.1_conv",7,"conv","Sub18","AP","1","ksent"
"518","L29","Sub18_AP_ksent.1_lessClear",66,"lessClear","Sub18","AP","1","ksent"
"519","L29","Sub18_AP_ksent.1_moreClear",32,"moreClear","Sub18","AP","1","ksent"
"520","L29","Sub26_AP_bsent.5_conv",54,"conv","Sub26","AP","5","bsent"
"521","L29","Sub26_AP_bsent.5_lessClear",0,"lessClear","Sub26","AP","5","bsent"
"522","L29","Sub26_AP_bsent.5_moreClear",17,"moreClear","Sub26","AP","5","bsent"
"523","L30","Sub35_Int_bsent.4_conv",100,"conv","Sub35","Int","4","bsent"
"524","L30","Sub35_Int_bsent.4_lessClear",100,"lessClear","Sub35","Int","4","bsent"
"525","L30","Sub35_Int_bsent.4_moreClear",100,"moreClear","Sub35","Int","4","bsent"
"526","L30","Sub16_Int_tsent.5_conv",100,"conv","Sub16","Int","5","tsent"
"527","L30","Sub16_Int_tsent.5_lessClear",100,"lessClear","Sub16","Int","5","tsent"
"528","L30","Sub16_Int_tsent.5_moreClear",100,"moreClear","Sub16","Int","5","tsent"
"529","L30","Sub30_Int_ksent.4_conv",79,"conv","Sub30","Int","4","ksent"
"530","L30","Sub30_Int_ksent.4_lessClear",0,"lessClear","Sub30","Int","4","ksent"
"531","L30","Sub30_Int_ksent.4_moreClear",94,"moreClear","Sub30","Int","4","ksent"
"532","L30","Sub35_AP_tsent.3_conv",98,"conv","Sub35","AP","3","tsent"
"533","L30","Sub35_AP_tsent.3_lessClear",82,"lessClear","Sub35","AP","3","tsent"
"534","L30","Sub35_AP_tsent.3_moreClear",99,"moreClear","Sub35","AP","3","tsent"
"535","L30","Sub16_AP_ksent.1_conv",72,"conv","Sub16","AP","1","ksent"
"536","L30","Sub16_AP_ksent.1_lessClear",75,"lessClear","Sub16","AP","1","ksent"
"537","L30","Sub16_AP_ksent.1_moreClear",100,"moreClear","Sub16","AP","1","ksent"
"538","L30","Sub30_AP_bsent.5_conv",87,"conv","Sub30","AP","5","bsent"
"539","L30","Sub30_AP_bsent.5_lessClear",52,"lessClear","Sub30","AP","5","bsent"
"540","L30","Sub30_AP_bsent.5_moreClear",100,"moreClear","Sub30","AP","5","bsent"
"541","L31","Sub23_Int_bsent.5_conv",34,"conv","Sub23","Int","5","bsent"
"542","L31","Sub23_Int_bsent.5_lessClear",11,"lessClear","Sub23","Int","5","bsent"
"543","L31","Sub23_Int_bsent.5_moreClear",52,"moreClear","Sub23","Int","5","bsent"
"544","L31","Sub24_Int_tsent.3_conv",100,"conv","Sub24","Int","3","tsent"
"545","L31","Sub24_Int_tsent.3_lessClear",100,"lessClear","Sub24","Int","3","tsent"
"546","L31","Sub24_Int_tsent.3_moreClear",100,"moreClear","Sub24","Int","3","tsent"
"547","L31","Sub24_Int_ksent.3_conv",100,"conv","Sub24","Int","3","ksent"
"548","L31","Sub24_Int_ksent.3_lessClear",100,"lessClear","Sub24","Int","3","ksent"
"549","L31","Sub24_Int_ksent.3_moreClear",100,"moreClear","Sub24","Int","3","ksent"
"550","L31","Sub23_AP_tsent.5_conv",26,"conv","Sub23","AP","5","tsent"
"551","L31","Sub23_AP_tsent.5_lessClear",0,"lessClear","Sub23","AP","5","tsent"
"552","L31","Sub23_AP_tsent.5_moreClear",44,"moreClear","Sub23","AP","5","tsent"
"553","L31","Sub24_AP_ksent.5_conv",74,"conv","Sub24","AP","5","ksent"
"554","L31","Sub24_AP_ksent.5_lessClear",64,"lessClear","Sub24","AP","5","ksent"
"555","L31","Sub24_AP_ksent.5_moreClear",91,"moreClear","Sub24","AP","5","ksent"
"556","L31","Sub24_AP_bsent.3_conv",30,"conv","Sub24","AP","3","bsent"
"557","L31","Sub24_AP_bsent.3_lessClear",30,"lessClear","Sub24","AP","3","bsent"
"558","L31","Sub24_AP_bsent.3_moreClear",44,"moreClear","Sub24","AP","3","bsent"
"559","L32","Sub24_Int_bsent.1_conv",100,"conv","Sub24","Int","1","bsent"
"560","L32","Sub24_Int_bsent.1_lessClear",15,"lessClear","Sub24","Int","1","bsent"
"561","L32","Sub24_Int_bsent.1_moreClear",22,"moreClear","Sub24","Int","1","bsent"
"562","L32","Sub25_Int_tsent.2_conv",1,"conv","Sub25","Int","2","tsent"
"563","L32","Sub25_Int_tsent.2_lessClear",0,"lessClear","Sub25","Int","2","tsent"
"564","L32","Sub25_Int_tsent.2_moreClear",0,"moreClear","Sub25","Int","2","tsent"
"565","L32","Sub18_Int_ksent.5_conv",1,"conv","Sub18","Int","5","ksent"
"566","L32","Sub18_Int_ksent.5_lessClear",0,"lessClear","Sub18","Int","5","ksent"
"567","L32","Sub18_Int_ksent.5_moreClear",81,"moreClear","Sub18","Int","5","ksent"
"568","L32","Sub24_AP_tsent.4_conv",32,"conv","Sub24","AP","4","tsent"
"569","L32","Sub24_AP_tsent.4_lessClear",31,"lessClear","Sub24","AP","4","tsent"
"570","L32","Sub24_AP_tsent.4_moreClear",51,"moreClear","Sub24","AP","4","tsent"
"571","L32","Sub25_AP_ksent.3_conv",0,"conv","Sub25","AP","3","ksent"
"572","L32","Sub25_AP_ksent.3_lessClear",0,"lessClear","Sub25","AP","3","ksent"
"573","L32","Sub25_AP_ksent.3_moreClear",0,"moreClear","Sub25","AP","3","ksent"
"574","L32","Sub18_AP_bsent.1_conv",13,"conv","Sub18","AP","1","bsent"
"575","L32","Sub18_AP_bsent.1_lessClear",12,"lessClear","Sub18","AP","1","bsent"
"576","L32","Sub18_AP_bsent.1_moreClear",54,"moreClear","Sub18","AP","1","bsent"
"577","L33","Sub25_Int_bsent.4_conv",0,"conv","Sub25","Int","4","bsent"
